LineId,Timestamp,action,addr,advpnsc,assignip,auditid,auditreporttype,auditscore,audittime,bandwidth,cookies,cpu,criticalcount,date,devid,devname,dhcp_msg,dir,disk,disklograte,duration,error_num,espauth,esptransform,eventtime,exch,fazlograte,freediskstorage,group,highcount,hostname,idseq,in_spi,init,interface,ip,itime,lease,level,locip,locport,logdesc,logid,logver,lowcount,mac,mediumcount,mem,mode,msg,name,nextstat,out_spi,outintf,passedcount,peer_notif,rcvdbyte,reason,remip,remport,result,role,sentbyte,seq,setuprate,spi,stage,status,subtype,sysuptime,time,total,totalsession,tunnelid,tunnelip,tunneltype,type,tz,ui,used,user,useralt,vd,version,vpntunnel,waninfo,xauthgroup,xauthuser,Content,EventId,Template
309,N/A,tunnel-stats,,0,N/A,,,,,,7014b86201d9a6c5/b23418103e57cf9f,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,1132987,,,,1751772685262904320,,,,N/A,,,19900372806008864,,,,,1751772686,,notice,93.64.253.210,500,IPsec tunnel statistics,0101037141,0702111740,,,,,,IPsec tunnel statistics,,600,,wan1,,,187860164,,88.61.48.146,500,,,406524161,,,,,,vpn,,05:31:25,,,2206215695,N/A,ipsec,event,+0200,,,88.61.48.146,N/A,root,,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008864 itime=1751772686 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:31:25 eventtime=1751772685262904320 tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""7014b86201d9a6c5/b23418103e57cf9f"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" duration=1132987 sentbyte=406524161 rcvdbyte=187860164 nextstat=600 advpnsc=0",E2,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" <*> user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" <*> <*> <*> nextstat=600 advpnsc=0"
310,N/A,perf-stats,,,,,,,,4/6,,0,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751772721547477320,,0,0,,,,19900372806008871,,,,,1751772725,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  49, setup-rate: 0",,,,,,,,,,,,,,,0,,,,system,1133537,05:32:02,,49,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1534875671/6498028355,packets=7932349/10177681;",,,"logver=0702111740 idseq=19900372806008871 itime=1751772725 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:32:02 eventtime=1751772721547477320 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=49 disk=0 bandwidth=""4/6"" setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1133537 waninfo=""name=wan1,bytes=1534875671/6498028355,packets=7932349/10177681;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  49, setup-rate: 0""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: 0, memory: <*> concurrent sessions: <*> setup-rate: <*>"
311,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751772726384308240,,,,,,ArcherAX55,19900372806008954,,,internal1,10.63.44.101,1751772726,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,05:32:06,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008954 itime=1751772726 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:32:06 eventtime=1751772726384308240 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
312,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,,,,,1751772782727328160,,,,,,,19900372806008857,,,,,1751772784,,notice,,,FortiGate update succeeded,0100041000,0702111740,,,,,,Fortigate scheduled update fcni=yes fdni=yes fsci=yes from 173.243.142.6:443,,,,,,,,,,,,,,,,,,update,system,,05:33:03,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008857 itime=1751772784 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:33:03 eventtime=1751772782727328160 tz=""+0200"" logid=""0100041000"" type=""event"" subtype=""system"" level=""notice"" logdesc=""FortiGate update succeeded"" status=""update"" msg=""Fortigate scheduled update fcni=yes fdni=yes fsci=yes from 173.243.142.6:443""",E4,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100041000"" type=""event"" subtype=""system"" level=""notice"" logdesc=""FortiGate update succeeded"" status=""update"" msg=""Fortigate scheduled update fcni=yes fdni=yes fsci=yes from <*>"
313,N/A,update,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,,,,,1751772805141485320,,,,,,,19900372806008844,,,,,1751772807,,notice,,,Scanunit reloaded AV Database,0100022813,0702111740,,,,,,scanunit=manager pid=200 cause='signal' AV database reload requested 1 times by updated (pid 202) successful,,,,,,,,,,,,,,,,,,,system,,05:33:25,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008844 itime=1751772807 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:33:25 eventtime=1751772805141485320 tz=""+0200"" logid=""0100022813"" type=""event"" subtype=""system"" level=""notice"" logdesc=""Scanunit reloaded AV Database"" action=""update"" msg=""scanunit=manager pid=200 cause='signal' AV database reload requested 1 times by updated (pid 202) successful""",E5,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100022813"" type=""event"" subtype=""system"" level=""notice"" logdesc=""Scanunit reloaded AV Database"" action=""update"" msg=""scanunit=manager pid=200 cause='signal' AV database reload requested 1 times by updated (pid 202) successful"""
314,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751772836784812200,,,,,,ArcherAX55,19900372806008892,,,internal1,10.63.44.101,1751772837,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,05:33:57,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008892 itime=1751772837 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:33:57 eventtime=1751772836784812200 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
315,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751772947174978500,,,,,,ArcherAX55,19900372806008832,,,internal1,10.63.44.101,1751772951,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,05:35:47,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008832 itime=1751772951 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:35:47 eventtime=1751772947174978500 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
316,N/A,perf-stats,,,,,,,,3/2,,0,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751773021567490200,,0,0,,,,19900372806008899,,,,,1751773022,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  52, setup-rate: 0",,,,,,,,,,,,,,,0,,,,system,1133837,05:37:02,,52,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1535171247/6498273105,packets=7933721/10179072;",,,"logver=0702111740 idseq=19900372806008899 itime=1751773022 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:37:02 eventtime=1751773021567490200 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=52 disk=0 bandwidth=""3/2"" setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1133837 waninfo=""name=wan1,bytes=1535171247/6498273105,packets=7933721/10179072;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  52, setup-rate: 0""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: 0, memory: <*> concurrent sessions: <*> setup-rate: <*>"
317,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751773057525391820,,,,,,ArcherAX55,19900372806008832,,,internal1,10.63.44.101,1751773058,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,05:37:37,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008832 itime=1751773058 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:37:37 eventtime=1751773057525391820 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
318,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751773167895705040,,,,,,ArcherAX55,19900372806008850,,,internal1,10.63.44.101,1751773173,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,05:39:28,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008850 itime=1751773173 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:39:28 eventtime=1751773167895705040 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
319,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751773278266090480,,,,,,ArcherAX55,19900372806008839,,,internal1,10.63.44.101,1751773281,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,05:41:18,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008839 itime=1751773281 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:41:18 eventtime=1751773278266090480 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
320,N/A,tunnel-stats,,0,N/A,,,,,,7014b86201d9a6c5/b23418103e57cf9f,,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,,,1133587,,,,1751773285262911820,,,,N/A,,,19900372806008851,,,,,1751773287,,notice,93.64.253.210,500,IPsec tunnel statistics,0101037141,0702111740,,,,,,IPsec tunnel statistics,,600,,wan1,,,187936044,,88.61.48.146,500,,,406692575,,,,,,vpn,,05:41:26,,,2206215695,N/A,ipsec,event,+0200,,,88.61.48.146,N/A,root,,to-pescara-pri,,N/A,N/A,"logver=0702111740 idseq=19900372806008851 itime=1751773287 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:41:26 eventtime=1751773285262911820 tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" cookies=""7014b86201d9a6c5/b23418103e57cf9f"" user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" duration=1133587 sentbyte=406692575 rcvdbyte=187936044 nextstat=600 advpnsc=0",E2,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0101037141"" type=""event"" subtype=""vpn"" level=""notice"" logdesc=""IPsec tunnel statistics"" msg=""IPsec tunnel statistics"" action=""tunnel-stats"" remip=88.61.48.146 locip=93.64.253.210 remport=500 locport=500 outintf=""wan1"" <*> user=""88.61.48.146"" group=""N/A"" useralt=""N/A"" xauthuser=""N/A"" xauthgroup=""N/A"" assignip=N/A vpntunnel=""to-pescara-pri"" tunnelip=N/A tunnelid=2206215695 tunneltype=""ipsec"" <*> <*> <*> nextstat=600 advpnsc=0"
321,N/A,perf-stats,,,,,,,,4/2,,0,,2025-07-06,FGT80FTK22013405,mg-project-bari,,,0,0,,,,,1751773321587489400,,0,0,,,,19900372806008892,,,,,1751773323,,notice,,,System performance statistics,0100040704,0702111740,,,,40,,"Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  53, setup-rate: 0",,,,,,,,,,,,,,,0,,,,system,1134137,05:42:01,,53,,,,event,+0200,,,,,root,,,"name=wan1,bytes=1535447994/6498481893,packets=7935032/10180449;",,,"logver=0702111740 idseq=19900372806008892 itime=1751773323 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:42:01 eventtime=1751773321587489400 tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 mem=40 totalsession=53 disk=0 bandwidth=""4/2"" setuprate=0 disklograte=0 fazlograte=0 freediskstorage=0 sysuptime=1134137 waninfo=""name=wan1,bytes=1535447994/6498481893,packets=7935032/10180449;"" msg=""Performance statistics: average CPU: 0, memory:  40, concurrent sessions:  53, setup-rate: 0""",E3,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100040704"" type=""event"" subtype=""system"" level=""notice"" logdesc=""System performance statistics"" action=""perf-stats"" cpu=0 <*> <*> disk=0 <*> <*> disklograte=0 <*> freediskstorage=0 <*> <*> msg=""Performance statistics: average CPU: 0, memory: <*> concurrent sessions: <*> setup-rate: <*>"
322,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751773388686396060,,,,,,ArcherAX55,19900372806008840,,,internal1,10.63.44.101,1751773389,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,05:43:08,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008840 itime=1751773389 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:43:08 eventtime=1751773388686396060 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
323,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751773499046771960,,,,,,ArcherAX55,19900372806008869,,,internal1,10.63.44.101,1751773503,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,05:44:59,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008869 itime=1751773503 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:44:59 eventtime=1751773499046771960 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
324,N/A,,,,,,,,,,,,,2025-07-06,FGT80FTK22013405,mg-project-bari,Ack,,,,,,,,1751773609387135520,,,,,,ArcherAX55,19900372806008843,,,internal1,10.63.44.101,1751773610,86400,information,,,DHCP Ack log,0100026001,0702111740,,9C:53:22:49:C7:8C,,,,DHCP server sends a DHCPACK,,,,,,,,,,,,,,,,,,,system,,05:46:50,,,,,,event,+0200,,,,,root,,,,,,"logver=0702111740 idseq=19900372806008843 itime=1751773610 devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 time=05:46:50 eventtime=1751773609387135520 tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" mac=""9C:53:22:49:C7:8C"" ip=10.63.44.101 lease=86400 hostname=""ArcherAX55"" msg=""DHCP server sends a DHCPACK""",E1,"logver=0702111740 <*> <*> devid=""FGT80FTK22013405"" devname=""mg-project-bari"" vd=""root"" date=2025-07-06 <*> <*> tz=""+0200"" logid=""0100026001"" type=""event"" subtype=""system"" level=""information"" logdesc=""DHCP Ack log"" interface=""internal1"" dhcp_msg=""Ack"" <*> <*> lease=86400 <*> msg=""DHCP server sends a DHCPACK"""
